signal_date,ticker,sector,etf,signal,close_at_signal,D_at_signal,R_at_first_dip,first_dip_date,recovery_date,ret_2w,ret_4w,ret_6w,ret_8w,ret_12w
2024-01-26,AXP,Financials,XLF,BUY,5.252434935074835,1.2591853733227076,0.11361932915259768,2024-01-05,2024-01-10,4.32023212997783,3.8151464906858834,3.832974218856511,4.720122223529732,11.404636654927858
2024-02-13,ECL,Materials,XLB,BUY,5.449987505242907,1.2259146205272586,0.10235937114026507,2024-01-12,2024-02-12,-3.27885115992006,-7.809973260025727,-6.649791489097057,-10.016009437258134,-4.983345933270844
2024-02-20,CVX,Energy,XLE,BUY,3.5573972662355273,1.2918497304714343,0.07410404494369469,2024-02-06,2024-02-12,-5.167602996339726,-7.2019655808130185,-9.75529431611709,-9.252019070014006,-5.1718385977668095
2024-02-23,EOG,Energy,XLE,SELL,2.605559966181481,1.2822878181357518,-0.09616900231274782,2024-02-02,2024-02-21,-3.4724546651034416,-2.9930298583703774,-5.9445655524480445,-7.504132789431561,-5.642019824042754
2024-02-28,CAT,Industrials,XLI,BUY,2.7314702473080317,1.2735246756125198,0.19523311539963153,2024-02-05,2024-02-20,2.0138422733307904,5.655762848580492,9.263161046680057,1.0842202550506164,3.7219869320223253
2024-03-01,AMD,Information Technology,XLK,BUY,1.9481942746607255,1.287781127445298,0.32850414933959965,2024-01-19,2024-02-20,-3.362365606196782,-8.847383833669697,-17.393162420112006,-17.113618946140264,-17.541730689857516
2024-03-04,HON,Industrials,XLI,SELL,1.518663610159689,1.2923987132621424,-0.11000564380998566,2024-02-06,2024-02-20,1.4843870911313783,1.785721012080832,4.398729629053766,3.2162808997124093,0.2502004451895967
2024-03-04,ETN,Industrials,XLI,BUY,2.439059873099782,1.2747466505974174,0.14149157662604334,2024-02-02,2024-02-06,0.8018873474110677,4.040800386539378,6.525300272014811,7.702934674161455,13.289120005163447
2024-03-19,NEM,Materials,XLB,SELL,0.7393326500061395,1.2912803175319754,-0.26528558689007387,2024-02-26,2024-03-18,-8.272144789835778,-17.02882731151254,-23.035081225208852,-26.765082995256726,-22.720989678690252
2024-03-27,MRK,Health Care,XLV,BUY,0.8610113037669505,1.27078362158834,0.10902047239709212,2024-02-21,2024-03-08,0.2989920836252935,4.742173160476559,1.8882743706758909,1.4216064906791503,1.5521589101958222
2024-04-10,WMT,Consumer Staples,XLP,BUY,0.8400175376803931,1.2863170734476383,0.10393645794880048,2024-03-13,2024-03-28,-3.344371183654682,-3.4007815012101372,3.1385721426298696,5.829075058821176,10.10798542327378
2024-04-19,AXP,Financials,XLF,BUY,5.762597342428723,1.2746875614521689,0.1436257651463452,2024-01-29,2024-03-28,-0.5356018015215347,-0.12036914285041833,0.05000018679064411,-2.7166850157701483,-0.40148151046556224
2024-06-25,SHW,Materials,XLB,SELL,6.744911539091476,1.2980275933481724,-0.1209152639026167,2024-05-29,2024-06-17,-3.885454857023718,-11.46432070800174,-17.09049348889813,-17.66029856764957,-20.827146627504533
2024-07-16,ABT,Health Care,XLV,SELL,0.6834895120390052,1.2904570379439129,-0.14378427392976997,2024-05-31,2024-06-20,-2.312696259356528,-4.426133388947973,-6.036602987782724,-9.550335805502996,-9.907963676681831
2024-07-19,BAC,Financials,XLF,BUY,0.9824407604130475,1.2868006441027522,0.13282473590760469,2024-05-24,2024-06-25,-10.755587088312913,-10.225846848355257,-11.013329367678349,-12.82090632104893,-10.295280536428763
2024-08-15,WMT,Consumer Staples,XLP,BUY,0.9347269360072595,1.2915262826136615,0.1383031080349118,2024-07-05,2024-08-07,2.716562506087339,5.663024582988285,5.175531072674144,7.382350782887692,14.87725088649503
2024-09-26,MRK,Health Care,XLV,SELL,0.7166190048789234,1.2976303040362303,-0.19466365044458075,2024-07-30,2024-09-18,3.0539160849060054,4.063200548007995,8.146445829671457,6.138041457397381,3.0423468381124086
2024-10-03,ABBV,Health Care,XLV,BUY,1.2538323551283497,1.297100065382991,0.1592193700853392,2024-08-26,2024-09-11,-3.3048500404708525,8.469799579342885,-8.280158973157603,-3.0279419087814508,-0.12612315184598044
2024-10-04,GILD,Health Care,XLV,BUY,0.546978554497312,1.2669286287070376,0.22074873413040616,2024-09-17,2024-09-25,1.5205003959640528,8.609603276741051,11.724468214458184,14.539368488888481,20.83011362026186
2024-10-09,ORCL,Information Technology,XLK,BUY,1.5364921130822002,1.284508162109404,0.26830914628608277,2024-09-13,2024-09-23,-1.8236363682397227,0.6257700098534213,6.923006311863045,0.5744236523353319,-10.235445140460818
2024-10-16,LRCX,Information Technology,XLK,SELL,0.642843662418753,1.2819673833078156,-0.3082469918145466,2024-09-12,2024-10-14,-3.0169437895591456,2.90537701678516,4.379305291326863,1.4563467887225179,-2.1112454734801833
2024-10-22,PM,Consumer Staples,XLP,BUY,1.5844282230008104,1.2545352952240802,0.11898648966709369,2024-07-12,2024-10-14,1.9989769045799077,0.26412105103070793,-1.2495826314788738,-3.117516045208746,-0.08147377189307026
2024-10-23,SNPS,Information Technology,XLK,SELL,4.354044637681549,1.2884123785633927,-0.18927498300345644,2024-10-07,2024-10-09,-9.743887720697497,-8.47644638016336,0.5628781689814066,1.758256939355829,-4.297110682706173
2024-11-08,ORCL,Information Technology,XLK,BUY,1.5885017522826623,1.286898274685583,0.24514174917296402,2024-10-10,2024-10-25,3.1548016558212266,-0.25334695199631385,-11.113413559706464,-12.730621801833653,-6.01982632386453
2024-11-11,BMY,Health Care,XLV,BUY,0.38561192679527706,1.2960741872928443,0.25585164115972553,2024-10-03,2024-10-25,0.9040039442943293,0.6641707513183714,3.0066282068486494,0.43306354862728824,-4.654059094697538
2024-11-11,AEP,Utilities,XLU,SELL,2.3670330524486394,1.2945364034466165,-0.10494918673376132,2024-10-25,2024-11-05,-1.0000477943132413,-2.273009850413432,-0.6335113757829358,-3.088611577537348,-7.354636386323765
2024-11-18,APD,Materials,XLB,BUY,7.075465818202442,1.2792571103763706,0.2261891475389996,2024-10-22,2024-11-01,-1.7564849353166712,-2.8006537290343303,-4.397865166830151,1.0316635899440652,-2.1687675216587876
2024-12-04,MS,Financials,XLF,BUY,2.5477539226577237,1.2715413721165154,0.17362009596341058,2024-11-06,2024-11-26,-1.7436031350294368,-0.21134896944737802,4.3651230766280635,3.6512834157352625,-4.478842469815724
2024-12-04,AEP,Utilities,XLU,SELL,2.3794456248032736,1.2979907327658082,-0.10346237135302909,2024-11-12,2024-11-15,-1.451665072928665,1.0148194386047416,-1.2768022181329997,-4.535635098469015,-11.625794763769793
2024-12-06,SPG,Real Estate,XLRE,BUY,4.084694113823058,1.2998167785835706,0.1238859456744983,2024-11-12,2024-11-22,1.3246203692576675,3.8032823284009476,0.5671386557982938,1.9235800829505045,-4.0050750353875175
2024-12-10,AMT,Real Estate,XLRE,SELL,4.62973584258277,1.2767180658182193,-0.17009142855662454,2024-11-06,2024-12-02,3.1608659487841084,4.434089925868578,1.2074348711704985,2.481293559665576,-8.800303053102066
2024-12-16,ROST,Consumer Discretionary,XLY,SELL,1.2529180405776406,1.278899180496576,-0.22286758942650453,2024-11-12,2024-11-27,-7.142272810491002,-4.740784531014475,-3.0475533074346917,2.865723404194198,-1.257684520798663
2024-12-23,NEM,Materials,XLB,SELL,0.8979383434889223,1.299665001473962,-0.27150480330305893,2024-12-02,2024-12-11,-3.6506802541070416,-5.302997938400433,-13.219740189111429,-11.604266463178092,-20.750247395815393
2025-01-06,NOC,Industrials,XLI,SELL,3.413663252654245,1.280613825981201,-0.15233986114652284,2024-11-25,2024-12-18,-4.230938051135946,-0.22942268174592773,7.533116157483544,-4.6619286151751815,-19.27476148243812
2025-01-14,NEE,Utilities,XLU,SELL,1.7797962245940475,1.293649263054242,-0.13461669566808873,2024-12-12,2024-12-23,-2.8402586697902077,2.6785721193913425,1.0142741153219448,-5.526330083635966,1.3772937599977109
2025-01-15,PEP,Consumer Staples,XLP,SELL,1.859543415390082,1.2879596618614435,-0.10760715880521397,2024-12-06,2024-12-23,-0.31210038318076894,6.503678820985348,2.7377238280340888,0.7322663175806765,5.023230838078263
2025-01-15,MCD,Consumer Discretionary,XLY,SELL,2.4349395128059657,1.2855871034589115,-0.19670896120699388,2024-12-09,2025-01-02,-0.23024667130913112,-9.906395572040383,-14.945727244755558,-23.430183847545095,-31.906236109618824
2025-01-16,TSLA,Consumer Discretionary,XLY,BUY,3.6929911066265233,1.2948776561645043,0.4812382609118335,2024-12-16,2024-12-31,-4.805278345246444,-14.370790259154642,-26.648441572672166,-34.006677679667405,-27.75092505708533
2025-01-22,EQIX,Real Estate,XLRE,BUY,22.6414621311253,1.2979641957606824,0.1307912705179067,2024-11-25,2025-01-14,-0.9508953485284022,-1.9088700840274586,-7.808672478680235,-9.276447780481279,-13.330844592502855
2025-01-22,JPM,Financials,XLF,BUY,5.180393144380101,1.2792105868099193,0.10279695844794255,2025-01-07,2025-01-16,0.35930215623374284,-0.42910443887684835,-4.244979977390817,-7.655819121214713,-4.395362837427186
2025-01-28,NEM,Materials,XLB,SELL,0.9325515176061956,1.2918913181241136,-0.267485566366255,2024-12-26,2025-01-02,-9.395837641234039,-5.571397119010335,-10.926836290471286,-17.493811378160974,-43.80379229626084
2025-02-05,NFLX,Communication Services,XLC,BUY,0.998255646532734,1.2898584930593955,0.217231178781035,2025-01-22,2025-01-27,-0.5440773728801473,-7.7781995233159655,-0.4450593165184147,0.1929616677607715,20.010850627767617
2025-02-27,V,Financials,XLF,BUY,7.001992748401955,1.271251843505137,0.11161437810514983,2025-02-03,2025-02-06,-0.4174888628672657,-0.15365648525405007,1.25655856711957,-0.04338615362237119,1.3266459661151364
2025-03-03,ABT,Health Care,XLV,BUY,0.9363438765806541,1.29494479186754,0.15279873029988716,2025-02-13,2025-02-25,-7.228816215998302,-3.459139021416413,-1.8510500739019053,0.026574416275382262,7.194807829464689
2025-03-11,RTX,Industrials,XLI,BUY,0.9815136183065304,1.2976116522419172,0.1668907658219189,2025-03-04,2025-03-07,2.1388085676792956,4.771752712451138,-3.484424035188294,-3.7615816276847625,-1.5187522788065677
2025-04-03,PGR,Financials,XLF,BUY,5.712080314063583,1.2964488983927307,0.18857487926005162,2025-03-17,2025-03-19,-5.446746902728828,-5.559171708162669,-7.87204585079081,-5.886377382688379,-16.885685888356004
2025-04-03,LIN,Materials,XLB,BUY,11.265099220030196,1.2867754662219835,0.11266020235510849,2025-03-04,2025-03-12,-0.43968105985179307,-4.747214691804425,-6.49095291237497,-4.883377804745903,-6.06800017359288
2025-05-07,GOOGL,Communication Services,XLC,SELL,1.5622548547102817,1.2676960383605453,-0.19680176748182482,2025-03-28,2025-04-09,-7.573635254514666,-5.746317106067811,-4.437390714418199,-6.233104373991183,-15.942566067537767
2025-05-23,INTU,Information Technology,XLK,BUY,6.34650373439026,1.2416774551658085,0.17921997617671748,2025-05-09,2025-05-13,0.5080126226516102,-3.467778442877578,-6.14485790396534,-6.130702191460847,-15.28369038352274
2025-05-27,UPS,Industrials,XLI,SELL,0.6545175237872441,1.2978258877712585,-0.28749752529227685,2025-04-30,2025-05-05,-4.406776279160951,-1.2246374330478371,-0.00014289511849341352,2.150893528310238,14.67930569400272
2025-06-04,CRM,Information Technology,XLK,SELL,2.221650367668404,1.2775629939649664,-0.19795736355163998,2025-05-01,2025-05-12,3.204334827101496,4.707857708148744,9.512701841976135,12.24204780385726,12.152065178280424
2025-06-05,PM,Consumer Staples,XLP,BUY,2.225042862530551,1.2893626004269834,0.1702294811776825,2025-02-12,2025-05-12,1.24066566415173,-1.1767680571145855,-0.07252397759006657,-9.386618006267467,-7.0503066728289765
2025-06-25,UNH,Health Care,XLV,SELL,2.2288323405509662,1.2895637026014615,-0.4211095743304328,2025-05-13,2025-05-28,2.5915466339786364,9.024800907024833,15.918155126124866,1.8610080839319143,-9.412637860652673
2025-07-02,ADBE,Information Technology,XLK,SELL,2.992912237795695,1.2944134486008945,-0.23699587636314978,2025-06-13,2025-06-16,5.935347310916905,8.771061670167768,12.751607861644821,11.009466695088566,13.505636871813886
2025-07-16,PM,Consumer Staples,XLP,BUY,2.2726932977147642,1.28518185077929,0.1838138263394962,2025-06-06,2025-07-01,-11.645031552173569,-11.986198917759772,-10.876721054452254,-8.659360365737879,-11.6607785312548
2025-07-23,LIN,Materials,XLB,SELL,10.187218605481062,1.29134157045158,-0.09285638385948854,2025-07-09,2025-07-18,-5.715113798240057,-5.046296037681675,-1.8470622524043856,-3.133581915457606,1.1342454497673349
2025-07-24,BLK,Financials,XLF,BUY,20.898426694379232,1.2958840258635618,0.11188390567500975,2025-07-09,2025-07-15,2.797568301874187,1.2765655293194955,-1.2545671496775102,0.4381230873480968,5.747428733122617
2025-07-29,UPS,Industrials,XLI,SELL,0.5700941088774722,1.2528100248185026,-0.23017876134331453,2025-05-28,2025-07-09,3.215269407594923,2.171551097645341,5.087936662418446,5.97495316997585,2.8069912521674123
2025-07-31,META,Communication Services,XLC,BUY,7.232339998668501,1.28534130745806,0.17833278655910723,2025-07-24,2025-07-30,-2.323011360031768,-6.541558586111895,-10.582771470789398,-12.839667827971956,-11.50935878047209
2025-08-07,IBM,Information Technology,XLK,SELL,1.8717423640034716,1.2778554690631387,-0.2273559045103596,2025-07-24,2025-07-29,2.0243536349939806,-0.18374006512416052,-1.2039364714249157,-7.180855912186956,-8.19285405865604
2025-08-22,CAT,Industrials,XLI,BUY,2.851567157331348,1.272850224808343,0.13449994163563783,2025-07-14,2025-08-15,-1.7590385253174023,8.014728297200712,11.784886665629024,21.46834374858586,28.756917244438938
2025-08-25,RCL,Consumer Discretionary,XLY,BUY,2.9420769931745956,1.2885000040024874,0.28727238225764573,2025-06-30,2025-08-08,-1.2010317296612172,-6.464198777482255,-9.831400913308153,-10.566512145412643,-24.380705366191368
2025-08-25,MS,Financials,XLF,BUY,2.758998063891927,1.2771974583385999,0.15163831521618587,2025-07-02,2025-08-18,2.940524026208813,7.512542807770117,4.289701141736502,8.569402310798079,12.544707031318158
2025-09-05,CMG,Consumer Discretionary,XLY,SELL,0.350592800199132,1.2969118546740566,-0.32174632332865155,2025-08-08,2025-08-15,6.729056630036368,-0.35196784779760737,-2.068423200023606,24.50389722137959,17.280891893691674
2025-09-10,AVGO,Information Technology,XLK,BUY,2.7337836446305492,1.2611496419658572,0.26017872319968527,2025-06-30,2025-08-15,-10.899321703741006,-13.081573814755743,-12.830416399829158,-11.03694623679825,-4.268330729321201
2025-09-10,CRM,Information Technology,XLK,SELL,1.794825116853278,1.2915523142492398,-0.18930169783917655,2025-06-12,2025-09-03,1.6222353678203572,7.843879740222437,-0.1611148844103294,4.592611537528035,5.273123350338771
2025-09-10,ORCL,Information Technology,XLK,BUY,2.426901181679164,1.2329897002636792,0.23484223210238958,2025-06-13,2025-08-29,-8.982291342063231,-18.40791833350609,-21.382324083129024,-30.174617344648468,-39.38569101123308
2025-09-12,CMCSA,Communication Services,XLC,SELL,0.2599704445124127,1.2976896477383202,-0.1820983548292237,2025-07-25,2025-08-18,5.050163378902484,6.636450185270082,9.415303055891632,12.789918343448548,18.05535123335411
2025-09-15,IBM,Information Technology,XLK,SELL,1.8593641460835542,1.2738322903252823,-0.23492970511111583,2025-08-08,2025-09-08,-6.327319872697235,-3.5588972655120177,-11.548748815179621,-12.045462247705686,-12.340911341355266
2025-09-30,MO,Consumer Staples,XLP,BUY,0.8344164159885257,1.291538096263941,0.15753731961509676,2025-09-12,2025-09-22,-1.9003354297830288,-4.281580563883525,-10.506967460619144,-11.335622261084888,-11.144671147507768
2025-10-07,ABNB,Consumer Discretionary,XLY,SELL,1.0189861589852756,1.2993631226976725,-0.22350364641593592,2025-09-09,2025-09-26,-5.711120796498115,-1.0314736288164372,-1.1081711730712929,1.146224876251123,-10.292945163909595
2025-10-16,MS,Financials,XLF,BUY,3.0667034974039136,1.252188280050866,0.10266200816416729,2025-08-26,2025-10-07,2.345251293712103,1.725663874307104,3.529421216592721,5.6592207196670685,9.29044855170924
2025-10-20,EOG,Energy,XLE,SELL,2.4466274503691983,1.2949514612549906,-0.10588195922922689,2025-09-26,2025-10-10,2.1223590406918014,1.034712679891514,1.1956470190258695,5.139076668458564,8.141839004488805
2025-10-22,GD,Industrials,XLI,BUY,2.211144465726764,1.2910984607939695,0.11486462998518056,2025-10-01,2025-10-14,1.16229848495788,3.1249956718991667,-0.37173293429413334,-1.3374438868763328,-0.6688372766053274
2025-10-23,LRCX,Information Technology,XLK,BUY,1.019366913800989,1.2956101914102136,0.28708494559700365,2025-10-02,2025-10-10,9.902897798766098,0.5007417086659638,6.230844073991038,16.9092950282544,55.6099766551037
2025-10-30,CI,Health Care,XLV,SELL,1.700721640014676,1.2897749895775166,-0.1872269295660654,2025-10-01,2025-10-03,-3.569953851361296,-2.711275764379728,-4.711669626611248,-3.5882180316139767,-3.2195651448650775
2025-11-17,LRCX,Information Technology,XLK,BUY,1.038390063188021,1.2962857867921405,0.32360469328085084,2025-10-24,2025-11-14,5.1777589039777805,10.321407651469361,14.366925146539277,43.80540650508185,62.33221655592438
2025-11-21,TMUS,Communication Services,XLC,SELL,1.85988713255905,1.289342277139436,-0.1983042404444965,2025-10-29,2025-11-14,5.600560698041557,10.2091417111707,9.839684186524778,14.665725652271089,1.2916288673534893
2025-11-24,DIS,Communication Services,XLC,SELL,0.89888258765126,1.2678055456135675,-0.16147144290700838,2025-09-15,2025-11-06,-1.9345678164250035,-7.297372509520161,-8.114781783873237,-5.5612221432741915,-0.6894326063310308
2025-12-05,NEE,Utilities,XLU,BUY,1.921145022970455,1.2923516303740454,0.1380195537524685,2025-11-12,2025-11-17,-2.8147442292780656,-2.3475498577772758,0.7676776505658456,7.971864252394734,1.141257815571195
2025-12-26,LIN,Materials,XLB,SELL,9.18126190283153,1.2965097854034169,-0.13478713885374455,2025-11-26,2025-12-16,0.7475090729494038,1.60522948496451,5.51940824514654,-3.98447545810654,
2026-01-05,OXY,Energy,XLE,SELL,0.8751367970470386,1.2554743237288644,-0.16193277401242753,2025-12-17,2025-12-30,-0.9215453319989964,0.38081251939205973,2.195690742980605,-8.50598450154829,
2026-01-09,LRCX,Information Technology,XLK,BUY,1.4922935542654348,1.266011752250272,0.3440769378679081,2025-11-24,2025-12-17,2.1142950818024753,7.051851123175701,16.50396345667393,3.196664188990117,
2026-01-16,EOG,Energy,XLE,SELL,2.208429497329432,1.2909629476460593,-0.11179455954369133,2025-10-21,2025-12-31,1.9197092395150328,-0.8819606620137588,-2.55531738546968,-5.098470336755012,
2026-01-22,LLY,Health Care,XLV,BUY,6.858096918811844,1.2852280402671548,0.239257563044904,2025-11-07,2026-01-15,-4.027531172016607,-6.133667930898612,-5.433504252039589,,
2026-01-23,SYK,Health Care,XLV,SELL,2.254508624442608,1.2934410029231889,-0.14761079794395604,2025-10-01,2026-01-06,-0.7682104935124334,-7.6379278293371655,-5.215797329161598,,
2026-02-02,MRK,Health Care,XLV,BUY,0.7228240373212588,1.2904507666275888,0.18136416611118794,2026-01-20,2026-01-26,6.088187360289288,4.99007802113558,7.136750661312741,,
2026-03-02,LMT,Industrials,XLI,BUY,3.7825602867185415,1.2999907473220471,0.2493934122978728,2026-02-13,2026-02-24,2.717273046782065,,,,
2026-03-02,SHW,Materials,XLB,SELL,6.687324058281984,1.2910639834876718,-0.14724961097860048,2026-02-06,2026-02-23,2.313830443543119,,,,
2026-03-06,VZ,Communication Services,XLC,BUY,0.435211981358192,1.2898337808940479,0.2094601795675217,2026-02-13,2026-02-20,,,,,
2026-03-11,HUM,Health Care,XLV,SELL,1.1184166838205332,1.2975544301175426,-0.38860759972436215,2026-01-27,2026-02-19,,,,,
2026-03-16,MRK,Health Care,XLV,BUY,0.7643864942988955,1.2899199966167432,0.22747491203615997,2026-02-03,2026-03-05,,,,,
