date,open,high,low,close,volume,r,R,R_2,N,N_2,D,D_2
2025-06-04,345.1000061035156,345.6000061035156,327.3299865722656,332.04998779296875,98912100,-0.03614067809813415,0.15402518926917833,-0.05993529038484286,1074.278654789457,9897.847928712774,1.671959079326598,1.8900888581677786
2025-06-05,322.489990234375,324.54998779296875,273.2099914550781,284.70001220703125,287499800,-0.15384948606327908,0.045486891442840884,-0.17335388791362857,3792.7622006724127,3507.1310761375803,1.974145979433699,1.6769380285026276
2025-06-06,298.8299865722656,305.5,291.1400146484375,295.1400146484375,164747700,0.0360138325066553,0.05587970725663023,-0.13627630025312798,3099.452449222388,4494.679679366799,1.9257870019784558,1.727907582048416
2025-06-09,285.9599914550781,309.8299865722656,281.8500061035156,308.5799865722656,140908900,0.04453121583281344,0.15811744250970156,-0.07583106358258673,1089.9499640884626,8126.465906748702,1.6754284203818974,1.8495773377369418
2025-06-10,314.94000244140625,327.8299865722656,310.6700134277344,326.0899963378906,151256500,0.05519232015438431,0.21627486306992258,-0.05683468259532983,812.5533757108356,10886.100777759377,1.6050694801482246,1.909640741348576
2025-06-11,334.3999938964844,335.5,322.5,326.42999267578125,122611400,0.0010421025390305668,0.3848627062865292,-0.08977233239877724,428.49600882628073,6844.271185925522,1.4517774781961972,1.814299898235704
2025-06-12,323.0799865722656,332.55999755859375,316.8599853515625,319.1099853515625,105127500,-0.022679683166052338,0.32493794328175485,-0.09644630251203305,504.60522138518115,6379.651557593262,1.4909436957634539,1.799857576607417
2025-06-13,313.9700012207031,332.989990234375,313.29998779296875,325.30999755859375,128964300,0.019242741328905938,0.2709869975604237,-0.09555884973655535,592.1264591245576,6440.1065375151165,1.5292592212263982,1.8017952315125592
2025-06-16,331.2900085449219,332.04998779296875,326.4100036621094,329.1300048828125,83925900,0.011674257976472,0.3129846044122279,-0.11567082565953746,508.7994047658701,5297.745672184538,1.4929266115509774,1.7616797069370493
2025-06-17,326.0899963378906,327.260009765625,314.739990234375,316.3500061035156,88282700,-0.03960360944657592,0.23546831731558193,-0.20729552470285312,676.7631960397524,2948.3528141401002,1.5612642062322244,1.6412830780381042
2025-06-18,317.30999755859375,329.32000732421875,315.45001220703125,322.04998779296875,95137700,0.017857560202303197,0.3023941085727855,-0.19090137939586482,520.273354959588,3212.7142530196893,1.498268836044943,1.6589243492197099
2025-06-20,327.95001220703125,332.3599853515625,317.7799987792969,322.1600036621094,108688000,0.00034155282181088666,0.35757110702903167,-0.2188881370754124,430.08367099937516,2785.319077377982,1.452663440502906,1.6295966256654788
2025-06-23,327.5400085449219,357.5400085449219,327.4800109863281,348.67999267578125,190716800,0.07910624722725408,0.3909161638882203,-0.19739324496299318,398.942119709323,3102.779125482797,1.434657581047032,1.6517712535558775
2025-06-24,356.1700134277344,356.260009765625,340.44000244140625,340.4700012207031,114736200,-0.023827555571310416,0.3653941492966347,-0.20539363339423453,430.7446482900502,2986.984943690909,1.453031321484331,1.6439575023125101
2025-06-25,342.70001220703125,343.0,320.3999938964844,327.54998779296875,119845100,-0.03868634165630777,0.2753530918271862,-0.28652897446802195,568.6085780510874,2139.4644157985927,1.519550505319577,1.5753993899279644
2025-06-26,324.6099853515625,331.04998779296875,323.6099853515625,325.7799987792969,80440900,-0.005418374727754274,0.15719924228912693,-0.35154792278757874,951.6109385904335,1723.7332944886373,1.6429132780198437,1.5310107845227265
2025-06-27,324.510009765625,329.3399963378906,317.5,323.6300048828125,89067000,-0.006621400161764133,0.11615437904943511,-0.39389346114511514,1272.3186643528368,1528.81822770598,1.712489947055939,1.506358175863207
2025-06-30,319.8999938964844,325.5799865722656,316.6000061035156,317.6600036621094,76695100,-0.01861926308527601,0.15495901870389686,-0.3260885089782835,937.4290315489548,1819.6803722104726,1.639316290716163,1.5421392948293884
2025-07-01,298.4599914550781,305.8900146484375,293.2099914550781,300.7099914550781,145085700,-0.0548353231730864,0.09619842656662303,-0.3718857896346802,1544.435201900666,1611.5982986745512,1.7589200720151106,1.517191459620931
2025-07-02,312.6300048828125,316.8299865722656,303.82000732421875,315.6499938964844,119483700,0.04848766871497916,0.1803909284937852,-0.28814135006687613,828.218591212461,2085.957195866098,1.6096439271578404,1.5701959982873464
2025-07-03,317.989990234375,318.45001220703125,312.760009765625,315.3500061035156,58042300,-0.0009508330128998894,0.19623750675194948,-0.31149644664031184,756.089371158788,1920.6048193487065,1.587816164736629,1.5532289503952863
2025-07-07,291.3699951171875,296.1499938964844,288.7699890136719,293.94000244140625,131177900,-0.07030747928005848,0.09067377795425109,-0.45279509228229003,1661.4662630293994,1321.0670952542346,1.7764177837399433,1.4763521794529306
2025-07-08,297.0,304.04998779296875,294.3500061035156,297.80999755859375,103246700,0.013080017887538436,0.05185717523232428,-0.4219278203453149,2856.4676570186293,1416.2629904722437,1.9062297149321015,1.490647279150521
2025-07-09,297.54998779296875,300.1499938964844,293.54998779296875,295.8800048828125,75586800,-0.006501707849529647,0.10165718974097636,-0.3776842665922613,1425.2936094496042,1566.9413501322706,1.7396884006355382,1.5114183347679526
2025-07-10,300.04998779296875,310.4800109863281,300.0,309.8699951171875,104365300,0.046198855706690405,0.25789177096323873,-0.297916122034703,545.7403539056866,1992.0067912267014,1.5097169747020356,1.5607281108566258
2025-07-11,307.8900146484375,314.0899963378906,305.6499938964844,313.510009765625,79236400,0.01167844971117151,0.29554900257672134,-0.253187462204368,473.06004602781326,2332.9457324361224,1.4754793768316286,1.5931858500096923
2025-07-14,317.7300109863281,322.6000061035156,312.6700134277344,316.8999938964844,78043400,0.01075495879659973,0.3565396923752268,-0.17968846793858143,384.93939806464414,3249.591007076544,1.426098138331673,1.6612690687112595
2025-07-15,319.67999267578125,321.20001220703125,310.5,310.7799987792969,77556300,-0.019500985006087518,0.132548127367538,-0.2781444985115552,944.7274237767356,2071.5311814507636,1.6411741418543984,1.5687702658754825
2025-07-16,312.79998779296875,323.5,312.6199951171875,321.6700134277344,97284800,0.03444095462458378,0.2425111105701612,-0.24518861484564586,505.3441914445177,2367.4397233234686,1.4912942575369654,1.5962012069489255
2025-07-17,323.1499938964844,324.3399963378906,317.05999755859375,319.4100036621094,73922900,-0.007050661595447646,0.2358170749197834,-0.21078860510214867,521.5343013074877,2732.5825556199115,1.4988487272656579,1.625669527894226
2025-07-18,321.6600036621094,330.8999938964844,321.4200134277344,329.6499938964844,94255000,0.031555911584314186,0.26721443007119083,-0.1807023937667085,467.89210244445474,3209.190872412404,1.4728479466540207,1.6586989166405832
2025-07-21,334.3999938964844,338.0,326.8800048828125,328.489990234375,75768800,-0.003525100711992725,0.2567391197937017,-0.18372092925439923,486.1155928021927,3158.599755986687,1.4820010796570053,1.6554344247996304
2025-07-22,329.739990234375,335.4100036621094,321.54998779296875,332.1099853515625,77370400,0.010959828902223289,0.31838969159992164,-0.1942392957217368,383.8766870552265,2980.5168543300683,1.4254358756952796,1.6435121491049527
2025-07-23,330.8999938964844,336.20001220703125,328.6700134277344,332.55999755859375,92553800,0.0013540923687317768,0.32048928195419835,-0.17550256463016023,381.48526494652936,3286.8453225251174,1.4239388541767526,1.6636109302646214
2025-07-24,310.0,310.1499938964844,300.4100036621094,305.29998779296875,156966000,-0.08552542784602518,0.29414462136610126,-0.3383422253045695,421.47410685692745,1708.0848790832035,1.4478192735485302,1.5291372138990607
2025-07-25,308.739990234375,323.6300048828125,308.010009765625,316.05999755859375,148227000,0.034637201499348805,0.2837874408205191,-0.2694990531138445,434.48407894683896,2144.620889480382,1.4551020087664832,1.5758939463741364
2025-07-28,318.45001220703125,330.489990234375,315.69000244140625,325.5899963378906,112673800,0.029706848621967902,0.2612223422827353,-0.26997345705331066,466.4011216343807,2140.623870208416,1.4720833604074022,1.5755106967854797
2025-07-29,325.54998779296875,326.25,318.25,321.20001220703125,87358900,-0.013574889801361277,0.21326874493710987,-0.2778345331391971,564.9310934842691,2083.7350916781775,1.517996140648543,1.569977029902807
